data_resource_uid	dcterms:license	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	sex	reproductiveCondition	establishmentMeans	occurrenceStatus	occurrenceRemarks	eventID	eventDate	year	month	samplingProtocol	locationID	country	countryCode	stateProvince	locality	minimumElevationInMeters	maximumElevationInMeters	minimumDepthInMeters	maximumDepthInMeters	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	georeference_verification_status	identificationQualifier	typeStatus	identifiedBy	dateIdentified	taxonConceptID	scientificName	scientificName	originalNameUsage	kingdom	phylum	class	order	family	genus	taxonRank	vernacularName	species	verbatimIdentificationQualifier	recordID	dcterms:accessRights	verbatimBasisOfRecord	Temperature - annual max mean	Temperature - annual min mean	Temperature - annual range	Precipitation - annual mean	Radiation - annual mean (Bio20)	Elevation 	Enhanced Vegetation Index (2012-03-05)	Moisture Index - annual mean (Bio28)	Nutrient status	Ph - soil
drt25826				Koalas										present								Australia		New South Wales							-36.1873326195473	149.350302958693		-36.1873326195473	149.350302958693			Not provided																		6334e1fc-8883-44a8-81f1-c25c95b78ca8			18.121666	4.5916667	25.557892	50.767757	16.9	739.0	0.4522	0.46	1.4	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.4478691	150.5168387		-34.4478691	150.5168387			Not provided																		62dc602c-5e0a-4ac4-a211-fc141a6072cb			19.163334	8.039166	23.352234	80.52223	16.6	559.0	0.3114	0.7	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.2211319999999	148.263544		-37.2211319999999	148.263544			Not provided																		62be21a6-cdea-4657-8701-cea80f61f363			16.481667	4.2716665	23.399994	74.941246	15.5	743.0	0.5754	0.8	1.75	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2211167	153.064926		-27.2211167	153.064926			Not provided																		625abf17-9787-4155-93ba-9ba423cd9961			24.83	14.68	20.700012	105.213745	17.7	1.0	0.3631	0.8	1.4	
drt25826				Koalas										present								Australia		New South Wales							-28.5602778	152.7980556		-28.5602778	152.7980556			Not provided																		624abf0f-9d96-46ba-932c-dcd78429b236			23.978333	10.8175	24.049164	100.39852	17.6	303.0	0.5421	0.77	1.55	4.0
drt25826				Koalas										present								Australia		Queensland							-25.5513899	152.6771004		-25.5513899	152.6771004			Not provided																		622c95da-7f1f-4e35-beab-6a14adb808b2			26.18	15.310833	20.899994	95.032295	18.4	3.0	0.4217	0.62	1.1	4.0
drt25826				Koalas										present								Australia		Queensland							-28.0677329	153.397418		-28.0677329	153.397418			Not provided																		61b7530c-17a7-4a5f-930a-a6ac07c18ebe			24.645	14.459167	20.399994	127.70534	17.2	3.0	0.267	0.88	1.1	5.0
drt25826				Koalas										present								Australia		Queensland							-26.3968458	153.024601		-26.3968458	153.024601			Not provided																		61212995-fe66-4f55-9bee-a48e97eac8ef			25.021667	14.771667	19.699982	141.21806	17.4	13.0	0.347	0.87	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.2830657	150.704723		-34.2830657	150.704723			Not provided																		60bec4e7-985c-48d2-a555-3e47f0d4f5b8			20.5275	9.344167	22.700012	85.63636	16.5	301.0	0.3716	0.72	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6147222	152.9572222		-28.6147222	152.9572222			Not provided																		609cb251-1b2b-4de1-a8d8-61dbafc92ce5			25.130833	11.513333	24.690582	97.49669	17.7	119.0	0.5418	0.77	2.85	4.0
drt25826				Koalas										present								Australia		Victoria							-36.75	145.566667		-36.75	145.566667			Not provided																		607adb11-2957-41f2-a5c5-1ed85a3fb072			20.420834	7.7400002	26.0	57.43815	16.1	171.0	0.2379	0.63	1.15	4.0
drt25826				Koalas										present								Australia		New South Wales							-29.6413889	152.8608333		-29.6413889	152.8608333			Not provided																		5fc94c37-59a5-49b4-a7f5-81cb75641dcc			25.08	11.31	24.747528	85.91166	17.6	15.0	0.3754	0.64	1.0	5.0
drt25826				Koalas										present								Australia		Victoria							-37.1832749999999	148.269178		-37.1832749999999	148.269178			Not provided																		5f0fac35-ef97-4ea7-82c1-483d6acc1be7			15.773334	3.7833333	23.299988	70.53337	15.7	771.0	0.4681	0.79	1.75	5.0
drt25826				Koalas										present								Australia		Queensland							-26.290015	151.9538432		-26.290015	151.9538432			Not provided																		5ef2f030-cb75-43f6-918b-88297f0e8f99			25.625834	11.700833	25.299988	63.78794	19.0	298.0	0.4572	0.42	1.75	5.0
drt25826				Koalas										present								Australia		Queensland							-27.182006	151.2620588		-27.182006	151.2620588			Not provided																		5eb1571e-b0bf-4986-866b-ed580ec9869e			25.730833	10.731667	27.699982	51.083332	19.2	341.0	0.183	0.33	1.95	6.0
drt25826				Koalas										present								Australia		New South Wales							-28.8136111	153.3672222		-28.8136111	153.3672222			Not provided																		5e2c1c21-5844-4867-bf22-fbcd66f6d76a			23.343334	13.069167	20.300018	134.27493	16.9	141.0	0.562	0.88	1.8	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.2577664	150.6850297		-34.2577664	150.6850297			Not provided																		5e1222f2-3208-4777-ac2a-f9f01e15abc6			21.369167	9.555	22.481598	74.21865	16.8	235.0	0.3278	0.62	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-38.8348968	143.5063536		-38.8348968	143.5063536			Not provided																		5c9752d4-d39e-45c1-8119-a6e1b89d3c55			16.151667	8.890833	15.800018	96.38039	13.8	136.0	0.3734	0.83	1.7	4.0
drt25826				Koalas										present								Australia		Queensland							-26.2075675	152.0290725		-26.2075675	152.0290725			Not provided																		5c79f0f6-1d51-4ea9-aaf0-28fe168b5d09			25.593334	11.911667	24.837158	64.88571	18.9	289.0	0.4245	0.44	1.0	5.0
drt25826				Koalas										present								Australia		New South Wales							-31.1369444	150.0602778		-31.1369444	150.0602778			Not provided																		5c710ace-d347-4166-9d45-13f1e4768f70			24.1275	9.955	28.800018	48.41988	18.2	332.0	0.4532	0.39	2.0	6.0
drt25826				Koalas										present								Australia		New South Wales							-28.7141667	152.8063889		-28.7141667	152.8063889			Not provided																		5c3453b7-de71-407e-a105-3134984d5e90			25.5375	11.2375	25.799988	88.58331	17.8	98.0	0.5093	0.66	1.55	5.0
drt25826				Koalas										present								Australia		New South Wales							-31.1277778	149.9980556		-31.1277778	149.9980556			Not provided																		5b831daf-6a4d-4f7c-9335-62f4546bb83f			24.3925	10.083333	29.052246	48.53979	18.3	305.0	0.3913	0.38	2.15	6.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		5a9cc8fa-74c4-4b1a-ba02-bdf352db2592			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		Queensland							-27.2252151	153.0658878		-27.2252151	153.0658878			Not provided																		5a57050b-0068-492a-9ea1-faf82fc0cedc			24.83	14.68	20.700012	105.213745	17.7	1.0	0.4012	0.8	1.4	
drt25826				Koalas										present								Australia		New South Wales							-36.1873326195473	149.350302958693		-36.1873326195473	149.350302958693			Not provided																		5a432202-0086-4783-919e-9de2747d3c84			18.121666	4.5916667	25.557892	50.767757	16.9	739.0	0.4522	0.46	1.4	5.0
drt25826				Koalas										present								Australia		Queensland							-26.4982616	151.8225247		-26.4982616	151.8225247			Not provided																		5a22b00f-fa28-437b-bccb-dabf9e7674ae			24.469166	10.748333	25.264984	62.663124	18.9	437.0	0.3666	0.46	1.95	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.5350333	150.2036964		-34.5350333	150.2036964			Not provided																		59b03e31-1500-41a3-a990-a67a5dc39c4c			18.434166	6.675833	23.799988	72.56701	16.8	721.0	0.3407	0.63	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-27.182006	151.2620588		-27.182006	151.2620588			Not provided																		59aaf586-9491-4aa6-ab4c-2708ddac67d1			25.730833	10.731667	27.699982	51.083332	19.2	341.0	0.183	0.33	1.95	6.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		5974721a-c9b4-4bfc-a1f0-014d440635dd			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		Queensland							-27.2820704	153.0245841		-27.2820704	153.0245841			Not provided																		587e1e6d-f20e-4c88-a3cd-25b743ed4073			24.969166	14.288333	20.899994	101.81795	17.8	24.0	0.237	0.76	1.15	5.0
drt25826				Koalas										present								Australia		Queensland							-28.0211195	153.3102439		-28.0211195	153.3102439			Not provided																		58399d04-6072-4778-b709-28286f636188			24.609167	13.989166	20.958252	116.160545	17.4	18.0	0.4258	0.86	1.6	4.0
drt25826				Koalas										present								Australia		New South Wales							-29.1016667	153.43		-29.1016667	153.43			Not provided																		579d2eb4-7a9d-4bf0-9159-0aa0b954a6c7							17.0	0.0	0.2115	0.83	0.95	4.0
drt25826				Koalas										present								Australia		Queensland							-27.5354669	153.1971252		-27.5354669	153.1971252			Not provided																		575269f7-d156-46e5-b1f8-7e7c7b796a5e			24.626667	14.640833	20.532806	105.87079	17.8	19.0	0.3441	0.78	1.3	4.0
drt25826				Koalas										present								Australia		Queensland							-28.162932	153.2136465		-28.162932	153.2136465			Not provided																		569a5993-8f60-41b2-9933-23a9b519d18d			23.9625	12.58	21.363708	123.2667	17.2	184.0	0.5223	0.9	2.85	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.5166667	149.25		-33.5166667	149.25			Not provided																		5609b509-dabf-4b37-99df-64a404bfcc18			17.74	5.019167	25.700012	64.31464	17.1	904.0	0.4434	0.67	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.2864153	152.758856		-26.2864153	152.758856			Not provided																		54b4e0e7-328a-43ff-af15-a2ab133330d6			25.94	13.863333	22.07019	106.04601	17.8	65.0	0.5123	0.8	1.1	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.110833	150.811139		-34.110833	150.811139			Not provided																		543b5521-7ef8-4ab3-a7ea-104d611dc82d			22.170834	10.406667	23.131165	71.68062	16.9	122.0	0.3259	0.61	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.3788889	152.6938889		-28.3788889	152.6938889			Not provided																		538eef5f-fd5a-4b5e-aa84-b0d1af4f479d			23.893333	10.869166	23.816101	86.06803	18.0	293.0	0.4194	0.65	1.2	5.0
drt25826				Koalas										present								Australia		New South Wales							-30.4066667	153.0261111		-30.4066667	153.0261111			Not provided																		538e39e4-25bd-49b4-9cae-d29b69d34a11			23.6375	12.694166	20.313904	139.5602	16.6	16.0	0.397	0.85	1.6	4.0
drt25826				Koalas										present								Australia		Queensland							-26.164849	151.60111		-26.164849	151.60111			Not provided																		53801ead-03a2-426b-84c3-1fe95e5c2d96			25.325834	11.489166	25.294647	60.51483	19.1	380.0	0.3655	0.4	1.8	5.0
drt25826				Koalas										present								Australia		Queensland							-28.140456	153.4284883		-28.140456	153.4284883			Not provided																		52a2add4-e3c1-473b-ac1d-1bee6369b6fe			24.604166	14.4325	20.399994	137.32016	17.0	28.0	0.5255	0.9	1.6	4.0
drt25826				Koalas										present								Australia		Queensland							-27.7179178	151.6349885		-27.7179178	151.6349885			Not provided																		5270c2d3-3e7b-4049-8ff7-98c81cb8730c			24.125834	9.440833	27.119507	54.583332	18.9	522.0	0.2782	0.39	2.0	5.0
drt25826				Koalas										present								Australia		Queensland							-26.1957376	152.1234644		-26.1957376	152.1234644			Not provided																		5210c5c9-1950-4e86-b0b0-ffd5bca0f80b			25.5075	12.0175	24.399994	69.0	18.8	289.0	0.5033	0.48	1.55	5.0
drt25826				Koalas										present								Australia		Queensland							-22.3455893	149.5357257		-22.3455893	149.5357257			Not provided																		51f20713-a0e1-4e7d-88aa-e860e3ab3a5c			27.920834	16.9225	20.399994	84.1378	19.2	6.0	0.3159	0.49	2.0	5.0
drt25826				Koalas										present								Australia		New South Wales							-28.6444444	153.4344444		-28.6444444	153.4344444			Not provided																		51a6efe2-94d4-455c-a57d-456a56691e7d			23.516666	13.645834	20.372833	155.53601	16.7	109.0	0.5565	0.91	1.8	4.0
drt25826				Koalas										present								Australia		Queensland							-26.3884686	152.6850647		-26.3884686	152.6850647			Not provided																		5167c963-2c34-47d8-ac52-14d42d130d27			25.949167	13.581667	22.637207	100.89966	17.9	77.0	0.5065	0.76	1.1	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6266667	153.4275		-28.6266667	153.4275			Not provided																		51539550-e141-407f-a9b4-fe39b5fb8614			23.593332	13.576667	20.427582	158.45319	16.7	153.0	0.5168	0.92	1.8	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.0025	151.5072222		-33.0025	151.5072222			Not provided																		50ea0ba2-a9b0-48cb-b7b4-d4199e58a3c7			22.6525	12.105833	22.5	87.719185	16.9	55.0	0.3656	0.73	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.9756695	146.3768277		-37.9756695	146.3768277			Not provided																		4fe2bc08-9fb7-48c3-a63e-f85f5ed51eb3			16.545834	6.885	20.533234	95.52174	14.3	407.0	0.4619	0.89	2.0	4.0
drt25826				Koalas										present								Australia		Queensland							-27.9388577	153.2711529		-27.9388577	153.2711529			Not provided																		4f9bb8b0-da58-4313-acab-5887d20e77c9			24.629166	14.034166	21.410828	107.85101	17.6	24.0	0.3863	0.83	1.4	4.0
drt25826				Koalas										present								Australia		Queensland							-25.9471238	152.6431933		-25.9471238	152.6431933			Not provided																		4eec635e-b073-4a74-a3c1-b8503e8d8d64			26.130833	14.015	22.100006	93.08625	18.3	67.0	0.4388	0.63	1.25	4.0
drt25826				Koalas										present								Australia		New South Wales							-36.0267360831415	149.408202817969		-36.0267360831415	149.408202817969			Not provided																		4e909286-179d-44d3-90ad-a368dab6c6c5			15.671667	3.3791666	24.991852	65.748665	16.5	1029.0	0.3855	0.63	1.4	4.0
drt25826				Koalas										present								Australia		New South Wales							-33.6056	149.554		-33.6056	149.554			Not provided																		4e77e7ef-490f-4010-9a45-a1aca20f141e			17.920834	4.465833	25.899994	62.580112	17.3	840.0	0.3467	0.61	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.1759252	151.868641		-26.1759252	151.868641			Not provided																		4e732c58-7e6b-4957-a992-e2c072df637a			25.766666	11.898334	25.199982	61.177185	19.1	295.0	0.4539	0.41	1.15	6.0
drt25826				Koalas										present								Australia		New South Wales							-36.1873326195473	149.350302958693		-36.1873326195473	149.350302958693			Not provided																		4debdbee-b36c-4626-abde-9def5940ce47			18.121666	4.5916667	25.557892	50.767757	16.9	739.0	0.4522	0.46	1.4	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.097009	150.84372		-34.097009	150.84372			Not provided																		4d92c1ed-5478-4bd1-8be4-961c0c0cdff1			22.349167	10.698334	23.264374	73.99987	16.9	91.0	0.3227	0.61	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-29.6819444	152.935		-29.6819444	152.935			Not provided																		4d046d50-6c13-478c-8c5c-b54cb937a688			24.985834	11.75	23.899994	85.61335	17.6	18.0	0.3287	0.64	2.5	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2715183	152.9919374		-27.2715183	152.9919374			Not provided																		4c9589c4-8d80-4e86-9b4d-45d15eadfa15			25.071667	14.1675	21.100006	100.984634	17.8	35.0	0.1533	0.76	1.9	5.0
drt25826				Koalas										present								Australia		New South Wales							-28.9497222	153.4158333		-28.9497222	153.4158333			Not provided																		4a5377c8-0cc7-43ed-aebc-d43410463daa			23.909166	13.819166	20.87143	133.80127	16.9	41.0	0.5065	0.85	1.1	4.0
drt25826				Koalas										present								Australia		Queensland							-25.6675589	152.8951616		-25.6675589	152.8951616			Not provided																		49951843-964a-47e0-875a-f0892e055351			25.838333	15.579166	20.399994	115.22179	18.1	0.0	0.3363	0.75	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-36.0267360831415	149.408202817969		-36.0267360831415	149.408202817969			Not provided																		495bc91d-415b-4d85-9dd8-28f8530b6184			15.671667	3.3791666	24.991852	65.748665	16.5	1029.0	0.3855	0.63	1.4	4.0
drt25826				Koalas										present								Australia		Queensland							-25.5513899	152.6771004		-25.5513899	152.6771004			Not provided																		493d391b-d225-402b-bc9f-f6993a39c74c			26.18	15.310833	20.899994	95.032295	18.4	3.0	0.4217	0.62	1.1	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9769444	150.2516667		-30.9769444	150.2516667			Not provided																		48e4fb6d-3c8b-457d-bc91-4156564b92eb			24.8975	10.745	28.530518	49.10643	18.4	256.0	0.3087	0.36	1.6	6.0
drt25826				Koalas										present								Australia		Queensland							-26.5439035	151.8747973		-26.5439035	151.8747973			Not provided																		48db78d2-2f3d-4cff-9d14-8a89de58755c			24.2325	10.585834	25.100006	64.56735	18.8	492.0	0.4986	0.48	1.95	5.0
drt25826				Koalas										present								Australia		Victoria							-37.2326779999999	148.26029		-37.2326779999999	148.26029			Not provided																		485c4df8-10e5-44b5-b669-34e34addcb09			16.361668	4.2225	23.219482	76.53461	15.5	695.0	0.4063	0.8	1.75	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4490134	150.6099386		-34.4490134	150.6099386			Not provided																		46e34acf-7253-4b00-9604-a4900fe4a3c9			19.764166	8.868334	22.380554	97.379845	16.2	395.0	0.3487	0.78	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.442921	152.746649		-31.442921	152.746649			Not provided																		452f3eac-f851-4441-bee3-cf2939f68040			22.8375	11.988334	20.637878	116.32885	16.8	10.0	0.4791	0.84	2.25	4.0
drt25826				Koalas										present								Australia		Queensland							-27.3978659	153.439061		-27.3978659	153.439061			Not provided																		450a722d-7dc4-403b-ad1c-0eb63e0289a3							17.366667			0.86333334	1.0	
drt25826				Koalas										present								Australia		New South Wales							-34.111288	150.834425		-34.111288	150.834425			Not provided																		44f9c9c7-0781-4716-9284-029a039ec4fc			21.716667	10.316667	22.5542	77.913734	16.8	118.0	0.3447	0.65	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6105556	152.9347222		-28.6105556	152.9347222			Not provided																		44ad504e-de2f-480c-9b8f-cf413c893071			24.430834	11.178333	24.644775	98.99274	17.5	230.0	0.5184	0.81	2.85	5.0
drt25826				Koalas										present								Australia		New South Wales							-33.5166667	149.25		-33.5166667	149.25			Not provided																		4418f0eb-111b-4d53-af53-c9ccf27f1d58			17.74	5.019167	25.700012	64.31464	17.1	904.0	0.4434	0.67	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-26.6679449	151.8171146		-26.6679449	151.8171146			Not provided																		432ab878-7276-4e21-88c9-abc64c973b7a			24.298334	10.3975	25.599976	66.98767	18.8	478.0	0.3927	0.46	1.95	5.0
drt25826				Koalas										present								Australia		New South Wales							-28.5469354	153.4969812		-28.5469354	153.4969812			Not provided																		42aa8399-3e33-47e0-9eee-ac04427952f1			24.25	14.433333	20.0	150.99142	16.8	14.0	0.4321	0.9	1.15	4.0
drt25826				Koalas										present								Australia		Victoria							-37.2236749999999	148.261692		-37.2236749999999	148.261692			Not provided																		42199126-2521-42c3-b654-360e9ad74611			16.481667	4.2716665	23.399994	74.941246	15.5	743.0	0.3823	0.8	1.75	4.0
drt25826				Koalas										present								Australia		Victoria							-36.8485857	145.402868		-36.8485857	145.402868			Not provided																		40ed4f5f-6248-4753-9c8d-0dc348953bd3			19.666666	7.395	25.5	55.39626	16.0	250.0	0.491	0.64	1.5	4.0
drt25826				Koalas										present																	-38.8055254	144.0733792		-38.8055254	144.0733792			Not provided																		40b7d5e6-88e2-4263-af03-522772f244f5												
drt25826				Koalas										present								Australia		Victoria							-37.555094	149.73323		-37.555094	149.73323			Not provided																		3fb59c99-4aec-4331-a8b5-6017af2c86a9			17.845833	10.459167	16.100006	84.09108	15.3	62.0	0.4164	0.76	0.9	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.087346	150.854059		-34.087346	150.854059			Not provided																		3f9c3cdb-93aa-431c-870c-5169aeb1def2			22.488333	10.8758335	22.399994	73.496826	16.9	67.0	0.3594	0.61	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.3877489	153.5580894		-28.3877489	153.5580894			Not provided																		3f52c664-8901-4207-9800-32d8daa73238			24.243334	14.791667	19.98172	149.8211	16.7	9.0	0.2319	0.92	1.6	
drt25826				Koalas										present								Australia		Victoria							-38.383333	146.383333		-38.383333	146.383333			Not provided																		3f3c96d0-836c-4e43-a75b-c89559cc3456			17.325	8.2975	19.582642	85.73794	14.4	173.0	0.4687	0.83	2.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		3f12eeb8-73fe-44a5-b9dd-35465b57cde7			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		New South Wales							-28.5452778	153.0408333		-28.5452778	153.0408333			Not provided																		3f0da075-42f6-45ce-a95a-2ff221045950			24.610832	11.595	23.842834	115.55903	17.4	88.0	0.4925	0.83	2.85	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.3708333	153.56		-28.3708333	153.56			Not provided																		3e8c60c8-673f-467f-a5a6-41e4cb037d42			24.2175	14.870833	19.899994	149.97208	16.7	9.0	0.4211	0.92	1.6	
drt25826				Koalas										present								Australia		Victoria							-37.95	146.4		-37.95	146.4			Not provided																		3e672bfb-18dd-407e-8d26-1605c0178d81			16.584167	6.8191667	20.934296	91.50767	14.4	486.0	0.4261	0.88	1.85	4.0
drt25826				Koalas										present								Australia		Victoria							-37.9886448	146.4243982		-37.9886448	146.4243982			Not provided																		3de1f0b8-5df4-4900-bbe3-e66dad563e9d			17.990833	7.3741665	21.702087	80.61565	14.7	238.0	0.3161	0.82	2.0	4.0
drt25826				Koalas										present								Australia		Victoria							-37.555094	149.73323		-37.555094	149.73323			Not provided																		3da3ba1b-c708-4a9e-bf03-4349f565f962			17.845833	10.459167	16.100006	84.09108	15.3	62.0	0.4164	0.76	0.9	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.2065116	150.7966113		-34.2065116	150.7966113			Not provided																		3da0e599-66ba-4b32-a0bb-b1ac97d3da6d			21.07	9.965	22.071411	77.36583	16.8	228.0	0.3095	0.67	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.5958333	153.3458333		-28.5958333	153.3458333			Not provided																		3d98a483-a453-4978-b247-a5afeb142f7d			22.349167	12.315	20.191284	187.59232	16.5	340.0	0.5221	0.95	2.15	4.0
drt25826				Koalas										present								Australia		Victoria							-37.1676309999999	148.263033		-37.1676309999999	148.263033			Not provided																		3d6dac86-abfc-4e6b-87c4-9aee7fdfa9fe			15.25	3.4725	22.96408	69.18394	15.7	828.0	0.6009	0.79	1.75	4.0
drt25826				Koalas										present								Australia		Victoria							-38.565594	146.6751045		-38.565594	146.6751045			Not provided																		3d205250-1c9e-444b-aa0d-ba4af779f662			18.3275	9.2508335	19.899994	67.15586	15.1	23.0	0.2622	0.69	1.4	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.4837346	150.6350996		-34.4837346	150.6350996			Not provided																		3cb89c4e-1444-47f9-8ed0-d1b550c300f7			19.203333	8.7675	21.78247	110.23172	15.9	539.0	0.3238	0.85	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-28.6586468	151.8687418		-28.6586468	151.8687418			Not provided																		3930e838-ed4c-49b4-aeda-a44fd9683087			21.083334	8.145833	25.0	61.426895	18.5	793.0	0.3386	0.5	1.0	5.0
drt25826				Koalas										present								Australia		New South Wales							-34.080192	150.849938		-34.080192	150.849938			Not provided																		38e4a6ad-44a1-4c55-a06d-8214addbc776			22.575834	10.835	22.566833	72.366196	17.0	106.0	0.3537	0.59	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-31.443473	152.917448		-31.443473	152.917448			Not provided																		388b305b-7550-4420-afca-594c97577133			22.239166	12.130834	19.899994	122.26893	16.7		0.4322	0.86	2.0	
drt25826				Koalas										present								Australia		Queensland							-27.3573134	152.0690063		-27.3573134	152.0690063			Not provided																		37f7e9ff-4460-4cea-aef2-545886ab3ed7			22.2025	9.656667	23.799622	82.33138	18.3	683.0	0.4528	0.6	2.3	4.0
drt25826				Koalas										present								Australia		New South Wales							-34.097009	150.84372		-34.097009	150.84372			Not provided																		37ef85b0-1eae-4172-a3a3-66ffc61bb29a			22.349167	10.698334	23.264374	73.99987	16.9	91.0	0.3227	0.61	1.0	4.0
drt25826				Koalas										present								Australia		Victoria							-36.75	145.566667		-36.75	145.566667			Not provided																		37c366c4-407b-4b00-8178-c6ab4c773e6d			20.420834	7.7400002	26.0	57.43815	16.1	171.0	0.2379	0.63	1.15	4.0
drt25826				Koalas										present								Australia		Queensland							-27.182006	151.2620588		-27.182006	151.2620588			Not provided																		377a74b9-49bf-442b-ac3f-184173ac7758			25.730833	10.731667	27.699982	51.083332	19.2	341.0	0.183	0.33	1.95	6.0
drt25826				Koalas										present								Australia		Victoria							-38.6041152	145.8628005		-38.6041152	145.8628005			Not provided																		37118deb-4f8a-4156-b6bf-4e2c8177c7b1			18.024166	9.150833	18.87445	84.18253	14.5	67.0	0.511	0.79	1.0	4.0
drt25826				Koalas										present								Australia		Queensland							-27.2642777	152.9920188		-27.2642777	152.9920188			Not provided																		36b75292-a7e0-4e79-b4ce-3624c8865a3a			24.86	14.090834	20.817749	103.19155	17.7	43.0	0.5022	0.78	1.9	5.0
drt25826				Koalas										present								Australia		New South Wales							-36.0267360831415	149.408202817969		-36.0267360831415	149.408202817969			Not provided																		369c3a49-218f-4203-ae13-94f379029bb4			15.671667	3.3791666	24.991852	65.748665	16.5	1029.0	0.3855	0.63	1.4	4.0
drt25826				Koalas										present								Australia		New South Wales							-32.768028	152.043826		-32.768028	152.043826			Not provided																		360df5e3-f5d8-4db2-8309-faca9ba2b5a7			22.240833	11.745833	20.673157	103.82565	16.7	17.0	0.3889	0.79	1.9	4.0
drt25826				Koalas										present								Australia		Queensland							-24.7636899	152.4055588		-24.7636899	152.4055588			Not provided																		3561c626-0a23-4963-a39a-12c06eb5293b			26.033333	17.083334	19.700012	87.98444	18.6		0.4864	0.57	1.25	
drt25826				Koalas										present								Australia		Queensland							-23.5242747	148.1582907		-23.5242747	148.1582907			Not provided																		353a9e7c-24fb-4581-95c3-393ddb13de26			29.189167	14.519167	28.5	50.166668	20.1	177.0	0.2061	0.27	1.0	6.0
drt25826				Koalas										present								Australia		Queensland							-26.4135439	153.0505132		-26.4135439	153.0505132			Not provided																		3479c7c9-bc42-4b89-bd2b-f194d42055bd			24.969166	14.9225	19.399994	141.94618	17.3	8.0	0.2069	0.87	1.0	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6561111	153.4519444		-28.6561111	153.4519444			Not provided																		33c66c0f-1e20-4688-be79-9eb777686c31			23.005833	13.539166	19.97284	160.49086	16.6	203.0	0.5277	0.93	1.8	4.0
drt25826				Koalas										present								Australia		New South Wales							-28.6447222	153.5555556		-28.6447222	153.5555556			Not provided																		33bcc04e-ddc4-4f1f-846f-dadc815f071b			23.647501	14.819167	19.533875	152.52731	16.7	27.0	0.5043	0.91	1.8	4.0
drt25826				Koalas										present								Australia		New South Wales							-30.9855488893933	150.243011995726		-30.9855488893933	150.243011995726			Not provided																		33094ef2-00f2-429a-b87c-897213ca0b74			24.75	10.659166	29.399994	49.778355	18.4	264.0	0.3308	0.37	1.7	6.0
drt25826				Koalas										present								Australia		Victoria							-37.916667	147.733333		-37.916667	147.733333			Not provided																		32a4eba7-b3c1-45f5-8c7b-0c03fe3c0e3c			19.376667	8.4825	20.600006	55.066868	15.7	7.0	0.3009	0.61	1.0	
